Medication,Class,RMP,Peak,APD50,APD90,Triangulation,APA,Block_IKr,Block_INa,Block_INaL,Block_ICaL,Block_IKs,Block_IK1,Block_Ito,IC50_IKr,IC50_INa,IC50_ICaL,Bnet
Phenytoin_x_Voriconazole_synth4943,1,-90.74940649425554,31.611280840029217,193.021521906951,233.46008602930794,40.73966706345485,122.36068733428476,1.2501057868009757,3.1978745154899046,0.2235214774585576,2.5651486563884545,0.5432619570422246,0.0,0.0,69874.12064828291,55671.43006066444,39668.79337421821,-0.172275671462488
Ranolazine_x_Desvenlafaxine_synth4248,3,-90.74808561591557,32.16688069273258,195.69220493826666,236.7193035130937,42.22801769865502,122.91496630864816,14.053067043555261,1.4085852845648335,20.93419633066601,0.3034462662820444,0.0,0.0,0.18892650416237028,839164.613241289,64039.9293355532,1716225.1739626166,-0.4033346057760814
Terfenadine_x_Azimilide_synth2092,2,-90.74710172332435,31.80439677402962,204.81576228295899,246.66098695213205,42.46809895843253,122.55149849735398,10.04550791371814,2.183198214098497,0.09221474456160306,1.3902771822606508,0.632669977943307,0.006233244252712021,3.3620492131205895,6789.935938532767,76716.14368774492,49436.757735314764,0.95760269522459
Sunitinib_x_Ranolazine_synth1517,3,-90.74776028078685,32.37812288559194,196.36704691289106,237.93819469148514,42.20571195107613,123.1258831663788,4.146601843105291,0.059335988892732006,11.790634153303785,0.4971573716110314,0.45951957169752333,0.0016645330606510696,0.0,22494.577662066524,855096.0985281364,163816.02675452552,1.2211078129093325
Ranolazine_x_Ondansetron_synth2106,3,-90.74716039915323,32.31860336365022,206.16421238128538,249.2659609809545,44.58566523995505,123.06576376280344,18.280904405535733,0.40539018630661244,12.670710936177986,1.4404496447919473,0.7361004639166902,0.005276905035420811,0.0,4550.159991988719,168521.82139386056,53234.31814780367,1.3183972525497962
Silodosin_x_Ondansetron_synth564,3,-90.74693440593308,32.40434930111753,203.8292602423592,249.0992026501953,42.85065474963702,123.1512837070506,13.45720030987667,0.3007567789189418,0.4692731797948387,0.9417350782534053,0.577779107671648,0.0,0.031062593551161904,558580.6615988516,560564.8227901703,33267092.956498608,0.8882344502397905
Doxorubicin_x_Famotidine _synth4697,4,-90.74773764238594,32.42747613272523,194.29281501469265,233.89445764950025,40.91815639808988,123.17521377511117,0.7516469782015396,0.0,0.0026635592647540167,0.0,22.764648570545642,0.002234339527200538,0.14064907502193125,4669157.410413697,97234792513.17099,100300173576.33461,4.3253231727375
Desvenlafaxine_x_Ranolazine_synth3351,3,-90.74807234720524,32.177862999305454,196.14325575705152,237.42380702667236,42.54392188582346,122.9259353465107,8.131066293717353,1.775267027188295,3.7376565358153244,0.8487265197554129,0.31902446721292715,0.0,0.0,13404.632935795278,49765.17337233751,957692124.0741162,2.7118207926029356
Famotidine _x_Eltrombopag_synth2842,4,-90.74659881119666,32.42749562715618,208.06380165848302,250.93261370404855,43.16516188342414,123.17409443835285,12.181149742053321,0.014318048688879655,0.0,0.0,0.0,0.01173474233270275,0.0981902215557669,89196.54329889441,1954806075.2787662,97217569375.38461,5.189076195226353
Loratadine_x_Tamoxifen_synth4787,4,-90.74795054591904,32.42823000323569,193.1741578736531,234.11813971215525,41.056327375043224,123.17618054915474,0.45713424387674156,0.0,0.002518397839681722,0.0,0.0,0.04004601792138884,0.03462864594502652,221138.9493516788,7560610326.921586,61707536356.848946,4.989782289561472
Halofantrine_x_Paroxetine_synth4793,3,-90.74679558097803,32.40906085719871,231.94955167584908,279.5646617583193,47.13710927792632,123.15585643817674,38.5971260109224,0.0,0.0,1.032007015158322,0.0,0.0,0.0899539516449632,64604.28429820406,2059837.364258588,24546.494674279904,0.5416498872936959
Domperidone_x_Sertindole_synth400,4,-90.74654690692482,32.425887121131595,203.99391027627138,247.73807258930285,42.843770884437255,123.17243402805641,10.904678642212438,0.07170653679065916,0.0043295750463758316,0.0,0.17610441695606358,0.06913269353820099,0.02399523414661684,22790.797449510184,2736687.9261211655,53582114112.36701,4.225363039145202
Cisapride _x_Darifenacin_synth1222,3,-90.74707102043065,32.47015783385733,199.2078779782098,240.33689221480296,42.01393634696963,123.21722885428798,1.2596927739081296,0.0,0.0,0.030164801046711695,0.0,0.9343177798107744,1.763105652826805,10053.368454933676,4915822.520201495,161544820.65262252,3.4476330169677527
Silodosin_x_Nelfinavir_synth4768,3,-90.74810495707905,32.41434092141617,191.28521459637636,233.9184974775012,40.85076785739765,123.16244587849522,0.8139383477921958,0.03948753986612845,0.0,0.14935565172712834,0.03022592305232697,0.0,0.0,1624200.81002927,5867058.496065076,53988684507.212776,2.539721859156829
Disopyramide_x_Ranolazine_synth3768,3,-90.74755109800178,32.216187663886096,201.99641482176904,245.0866027514852,43.36076848671858,122.96373876188787,12.160549827684719,1.4999930634211138,14.680262423458867,1.1924100730623468,1.079024008832376,0.0,0.049581022508583344,6200.691836399656,108756.22207115102,84630.00842303081,1.1895491002641863
Risperidone_x_Darifenacin_synth206,3,-90.74789823883009,32.42832686353676,194.17502554474174,234.6172074402052,41.009415523028174,123.17622510236686,0.6228805242691218,0.0,0.0,0.08588376130869788,0.045570627919613436,0.004613283212640875,0.010158308286117808,220702.70093447866,6812904.912678282,137906947.39951316,2.142651588425241
Halofantrine_x_Cilostazol_synth849,3,-90.74658300891178,32.40071303575553,238.2920275439535,285.1380775963395,47.61111595553766,123.14729604466731,9.353236387863218,0.11839485356276613,0.04422075655720502,8.261420296485724,0.013479695651320041,0.0022977393789577008,0.0,1625.5819163742356,1128812.7699369704,244949.87835475226,2.509840711605405
Lidocaine_x_Dronedarone_synth4370,1,-90.74920153141528,32.392022915087054,187.1337430219091,228.42276307794165,41.100082073351864,123.14122444650233,0.2863799279284913,0.0,7.900712999316434,0.0,0.0,0.0,0.23999107273741818,3611155.9907180965,671859677.7175122,657981465.0598189,2.265099869625008
Lidocaine_x_Desipramine_synth4633,1,-90.7496659095706,31.57757048088588,191.2184452981036,231.35704244081643,41.149403446847245,122.32723639045648,1.855796312247041,3.1095968364561206,5.562273391249839,4.3268014755923385,0.10750362674644345,0.0,0.0,113429278.25288439,997533.0154013889,565580.6924622535,-2.179014241809749
Moxifloxacin_x_Mitoxantrone_synth3097,2,-90.74802733654154,32.345537158151274,199.75395083046658,243.07897090818008,42.50742161924673,123.09356449469281,7.675442374418795,0.2683065295344016,1.0896429743360088,4.565782676821288,0.4421328015103487,0.0,1.0288201504429801,8814.23009225204,151340.4805954176,30576.04521626395,0.8874838269431167
Lidocaine_x_Raltegravir_synth3938,1,-90.7489111247356,32.17794679865077,189.36716254942993,230.468565221304,40.929623468627014,122.92685792338636,0.12243288167636726,0.9110584934110888,3.5153326677665717,3.3600442371246917,14.826710251686366,0.0,0.2160171119547572,834945.2530142355,9537317006.766373,1750341272.9518006,3.6896164759524512
Ondansetron_x_Paroxetine_synth3030,3,-90.74671996730858,32.393265956591485,206.89295064768146,249.22953204895032,43.40189698551575,123.13998592390007,18.369203329013114,0.0,0.6483093582511271,0.4741951144710851,1.104228752222273,0.0,0.0,4414.247120603707,2150861.53488733,699230.5449615502,2.443759779858586
Diazepam_x_Pentobarbital_synth4082,1,-90.74811331271606,32.401987251425176,191.74578557731053,232.95077619389502,40.73313979295657,123.15010056414124,0.0,0.005563318000568612,0.0,0.0,0.0,0.0,0.031198568777119923,4866279.88850986,1058376.7510280467,312985.038186294,-0.927115149906232
Pentobarbital_x_Desipramine_synth1262,1,-90.74866209906583,31.867746461908933,192.75205736068074,233.63331702724602,41.01795075630062,122.61640856097476,0.23312498140640234,1.7294745496093413,0.0,3.8669892496547,0.16816438482870166,0.0,0.0,3019930.199144689,104379.7597976202,46526.3083776853,-1.6368394610596866
Mexiletine_x_Saquinavir_synth3069,2,-90.74836147734005,29.225905080398455,212.60849430106302,256.092552882202,43.95208865797665,119.9742665577385,18.384199542816216,16.965937958891203,22.14007007520224,5.168033784884908,0.8718478210909781,0.0,0.07025849218063697,6182.927556562057,244845.7341116215,22155.078211540116,1.0759887566257371
Amitriptyline _x_Diazepam_synth721,1,-90.74786773048164,32.42868125961969,192.02543693991092,232.57152693088318,40.90713430456809,123.17654899010134,0.1397641990076147,0.2845257191191514,3.767536532592351,0.0,9.172833044741658,0.0,3.2218103438935346,446860.17524558626,488859.30286833836,397161.74965889385,-0.006096001809018592
Pimozide_x_Moxifloxacin_synth1994,2,-90.74756664629294,32.275945621364976,197.04384197149602,238.44150035361835,41.6917587492657,123.0235122676579,9.238316177352912,0.5396127215770287,0.0,0.9605275892332391,1.1335405926447182,0.03398012490171077,0.0,94685.6944583815,431137.3168743991,81863.0125011878,0.29756729968704665
Propranolol_x_Ritonavir_synth2817,2,-90.7482057771391,32.23128088766073,193.32560340383702,234.82205403475197,41.260175135274274,122.97948666479984,4.237770131513116,1.8527993777363247,3.783057954550293,0.3309816120010665,0.03979780217900483,0.00037489322101165256,0.16953378699113023,52505.96693416013,113891.3193485235,173767.4472584181,0.42802086182406507
Rufinamide_x_Lamivudine_synth303,1,-90.75206041424627,32.35269905388173,184.07036650429097,225.80654807606422,41.41112996328999,123.10475946812801,0.017529405991613962,0.13514485591780723,0.0,8.072636099342311,0.06665373613730542,0.0,0.0,3137344405.1534104,25003840586.36576,6541.127449257289,-2.389732530179117
Risperidone_x_Ondansetron_synth1716,3,-90.7465203262258,32.39206942281084,207.94706144952082,250.8131682713069,43.31109312502655,123.13858974903664,9.829335342256336,0.13023927132553526,0.5022734329600733,1.2540837044498632,0.6195296844008793,0.0,0.036772422429780585,61454.32325073072,7510587.043824227,270342.6858497837,1.365241813476214
Lidocaine_x_Linezolid_synth2251,1,-90.75576011324205,32.10007285399891,177.2314267491018,219.90569928327207,42.829357741662434,122.85583296724096,1.495915762029706,1.8161077715278797,0.8804714602299382,32.68680291353707,0.38944586343613424,0.0,0.05021336656280477,780479215.0167407,30502486043.161983,5306827676.836859,1.2122237694362052
Nelfinavir_x_Sparfloxacin_synth3141,3,-90.74791458597714,32.41425755093938,194.45969924471092,237.26011217819797,41.40923166714527,123.16217213691652,2.4415033008826725,0.10262765325470938,0.321375033363025,1.0197436560747404,0.09776641276496807,0.0,0.0,2750827.6502560154,3511501.9093329785,24873498713.248222,2.0311515121696413
Flecainide_x_Nilotinib_synth3071,2,-90.74667217690747,30.338828703099637,212.8682654693328,257.1586451356028,43.58044981063085,121.0855008800071,0.9134822330758987,17.932060993285905,12.682813402412275,2.2073410600772303,6.020776243204726,0.0049814133040477345,17.666806523649523,2787.4100827976304,55415.26372675069,1053427.4725041706,1.937916155649344
Sitagliptin_x_Ondansetron_synth2687,3,-90.74692050856723,32.400164779343136,203.8992055283398,246.62981723168974,43.01681677645766,123.14708528791036,17.407534816080403,0.22346705495863425,0.28463565266292523,1.4439098264568015,0.11184028794648475,0.008613834635999785,0.019141974961110565,68155.54492121811,379559.3756375713,14557046.119068593,1.5376752962985065
Voriconazole_x_Lapatinib_synth1247,1,-90.7484481580832,32.413624113818116,192.00444063668948,232.9446148780835,41.00712304260502,123.16207227190132,0.6268074597760671,0.0027769507562354773,0.10972689507385058,0.987723785319568,0.194441566179597,0.0,0.0,2602200.963815683,6288579.248428003,214951.04546090463,-0.3498947833922683
Dronedarone_x_Metronidazole _synth3400,1,-90.76139077294374,32.115313365711216,169.43556645825132,216.45870364653496,47.02607948583234,122.87670413865496,9.59607843252319,0.5881356752905464,0.10522844942201524,38.663593880911776,0.0,0.0,0.20307342897054703,11796.465381007956,284095.53721389256,11336.22221970957,0.682214483573854
Dofetilide_x_Famotidine _synth4223,4,-90.74739728397813,32.48974421840117,193.08305721664541,235.11239007749344,41.000479564453386,123.2371415023793,2.082088526748705,0.0006026223201195328,0.002816563506625311,0.0,0.46610175010264226,0.0,3.1830999884644293,92723.74529749305,452146910.7146821,37540952163.21872,4.6477014603944715
Linezolid_x_Pentobarbital_synth4164,1,-90.75177790864805,32.26595903790224,185.92193111983136,228.12547351395352,41.96521648033033,123.01773694655029,0.7141443357393619,0.1219558149500442,0.0,9.17514410502782,0.3162780656090914,0.0,0.0,2043948.7401353165,403946.6434790759,193318.91455508955,-0.8641708241005279
Ribavirin_x_Voriconazole_synth1287,1,-90.7482079085602,32.32612034395881,193.05597270550322,234.13301017786668,41.16877376612284,123.07432825251902,1.1979433231182435,0.5743440907320791,0.0,1.666039757924639,0.0,0.0,0.16566789832021492,76812.61388063016,208073.5911472294,53432.530526008486,0.13757880853279447
Pentobarbital_x_Alvimopan_synth861,1,-90.74823252157832,32.40853386553683,192.96124491072163,233.2067431297347,40.730792011013705,123.15676638711514,0.0,0.0,0.032524329971650376,0.0,0.0,0.0,0.11918525263695966,55578727.09654818,1407606.3326274531,427308.0241886652,-1.855297465896749
Haloperidol_x_Eltrombopag_synth4353,4,-90.74575862354158,32.43083106747951,211.69262433757896,254.60038626770708,43.818510275543694,123.17658969102109,13.211818349566778,0.010124670257842737,0.00012833438763161053,0.10011177227493397,0.0,0.032817111251449024,0.0,6595.3170149201105,27220041.900712598,10258532.310348267,3.4037513345466066
Metoprolol_x_Palonosetron_synth371,3,-90.74825167666495,32.33949596311074,191.99677349538143,233.10070602617552,40.88912029399304,123.0877476397757,0.0,0.21542374375961268,0.20175247699066395,0.0,0.058931084477303025,0.004970295726286024,0.0,341919.4078415247,270581.20816498785,1161748109.2672248,1.714781050292514
Famotidine _x_Aspirin_synth3830,4,-90.7479938563521,32.425931779135276,192.28984561608422,234.32079038769467,40.681388197820375,123.17392563548736,0.06093863439197853,0.0012503157525623535,0.0,0.0,0.04085375989392559,0.0,0.0,8579766.1490426,101843854358.44893,91618577564.23947,4.051483735144332
Cilostazol_x_Methadone_synth4198,3,-90.74711011703872,32.38518118088126,199.19819488477287,241.08403610592148,41.87650523532657,123.13229129791998,4.506764316040797,0.267592035548548,0.0,0.11640049878339587,0.01640479392202475,0.0,0.13659963437949363,23209.559380319133,598959.3534483789,632300.9636919999,1.4234937018086902
Lopinavir_x_Erythromycin_synth3151,4,-90.74722342981666,32.42107551763812,202.57800082993128,245.71421824573434,42.708948583049484,123.16829894745479,8.881872744247644,0.0,0.0,1.6358185874156,0.3831279843826888,0.0,0.0712218593524366,9149.127523832061,99766904116.93655,777417.7672068252,4.483440797808144
Dofetilide_x_Tedisamil_synth1075,4,-90.74690487876786,32.48437247788155,195.73339827781615,238.13253961876762,41.39174706551846,123.23127735664941,4.074999427596779,0.04889487770420141,0.0029518180093987692,0.03841009059981214,0.0,0.016778376100996997,11.550831946087417,41834.06055877053,12101218.420358073,9165618759.728268,3.9009654236299154
Desipramine_x_Amiodarone_synth1182,1,-90.75573590002571,31.43751559423889,174.45488934250668,216.04036917940613,41.805832251151074,122.1932514942646,2.6680071204873057,5.425503798764249,6.450124180687232,21.974298602422955,7.416868427719481,0.0,12.058603074593904,168041.24363510468,16609.413544213196,7736.92293276205,-1.1709546023622652
Risperidone_x_Sparfloxacin_synth1757,3,-90.74775999586043,32.42076543720647,196.60054882111612,236.74383405051913,41.58355029466155,123.1685254330669,2.4285184607979327,0.01475733323648567,0.0,1.1042740967958062,0.005292195816542515,0.0008057964058009891,0.01801468515527757,27894.434936469985,5834881.427273391,1546376.7727125639,2.032156108152616
Maraviroc _x_Lopinavir_synth952,4,-90.74803327546788,32.4102199776478,197.93452943474156,239.67412353044386,41.907838609389536,123.15825325311567,6.64591447772612,0.0423079505343468,0.0004752729188099378,1.1692127983886587,0.6113780594303243,0.0,0.05093684535116948,45419.45705855258,33983370652.923935,267344775.44848377,4.8219271384648055
Cisapride _x_Sunitinib_synth796,3,-90.74683342674294,32.477711620038775,201.2754099413965,242.95343236108394,42.003239584369986,123.22454504678171,5.791994332018721,0.047312952635137843,0.0,0.052093661093077864,0.003768024880972925,0.7450617908367895,4.639492896156843,20839.391575650785,4154476.1352640702,2841372.0242079375,2.2171371491528467
Domperidone_x_Chloroquine_synth2131,4,-90.74627986793557,32.394131024626866,213.19309371782128,257.67761190298194,44.480429441431966,123.14041089256244,18.5655992060512,0.2407586116907033,0.07472027183189756,0.0034321457429266405,0.0,3.480413839396785,0.2556749132995672,24281.94776181142,704850.2270764089,102846800907.63416,4.044860295190823
Desipramine_x_Telbivudine_synth4284,1,-90.74965182331513,31.537088186614568,191.99825111420924,233.78331251289842,41.036502141234834,122.2867400099297,2.6079425350525645,6.495776790388216,0.0,4.158282185065164,3.004628076230019,0.0,0.10560766382762361,109516.10346858292,140595.3880598731,16467.768370049347,-0.35717507114772307
Procainamide_x_Mexiletine_synth4318,2,-90.74832497244793,29.056563941559446,219.16912090052546,264.15124512296467,44.74999689010514,119.80488891400738,20.945522881712012,15.544620991711867,10.201363358927265,7.722552208987621,0.08104813756153524,0.0007974275153856881,0.0,2626.575598544384,6666.782543633741,17251.55508339801,0.6109823641319106
Cisapride _x_Nelfinavir_synth2757,3,-90.74698711499208,32.4807324171253,199.84411496960314,243.20623964498526,42.08364558309637,123.22771953211739,8.544746841601897,0.0,0.09320884873165985,0.0,0.06444476221985558,0.25310301014707753,6.238926648025808,18280.583373172965,4343746.399574214,4832699.48281168,2.399037074956806
Chlorpromazine_x_Sildenafil_synth315,2,-90.74728963802332,32.24810616721259,193.51638784382882,234.27965687996095,41.30548536235852,122.99539580523592,3.236456899475733,0.0,0.5538388706755651,0.5851936283117107,0.5562389530598743,0.742188695800063,0.3603276918384759,330943.0818825396,197592.2179579342,438493.9160377703,-0.05088660280408552
Ranolazine_x_Nelfinavir_synth3696,3,-90.74810772612537,32.37871694835506,194.06015263552501,235.44795926427798,41.80529373852097,123.12682467448043,0.16854358294791935,0.17196905827880335,5.155583979739331,0.6939887809476605,0.24638529473872164,0.007271584536166745,0.0,322151.54133468855,3300782.1545179454,22660155.86627519,1.4288796641546697
Sotalol_x_Fluvoxamine_synth2615,2,-90.74823997772663,32.244940071822576,199.52945460700857,243.9632711912733,42.8580053265425,122.99318004954921,9.621282808119151,1.113991337298374,0.0,6.79219502698837,1.0941854174240613,0.02499639753679187,0.0,13784.195934431023,108853.3826741419,30464.05467298158,0.6209333800842105
Moxifloxacin,2,-90.74682255362329,32.23776788391253,204.20000000000002,247.10000000000002,42.900000000000006,122.98459043753581,10.079655198693532,1.090404153420344,1.0676546798411153,1.5402954953528978,3.7810304947273203,0.0,1.6150658896043026,8920.974282231542,90709.11508941275,63922.60757867694,0.9312404191048598
Mexiletine_x_Saquinavir_synth217,2,-90.74849322867055,29.950625361914778,209.14812290975934,253.11595635672123,43.55067834150294,120.69911859058533,13.516709416798362,23.12811729550931,8.610157668785023,4.578218249004562,1.6625425332876547,0.0,0.0,7999.878847929543,33856.0067156077,17564.730291774427,0.48405519887131954
Chloroquine_x_Dofetilide_synth2148,4,-90.74594886288577,32.46822566765786,209.9468240911677,255.7203979454371,44.22046123981525,123.21417453054363,8.37940180411593,0.31359501455503597,0.10859794062497423,0.0,0.13465896818044557,1.8625760820552912,9.288631367793238,20587.48882767696,696144.7823304142,530964081.2741497,2.9702789811411643
Sitagliptin_x_Desvenlafaxine_synth3236,3,-90.74797216241375,32.279715310412115,192.7299136330252,232.37583141873762,40.961691414244285,123.02768747282586,0.9449831511886841,1.5745134940710512,0.0,0.0702267532391446,0.2044797420783978,0.00201302230537674,0.2243703040143622,892716.1636489225,88657.05905073289,138676916.41466507,0.5941453502202112
Clozapine_x_Ondansetron_synth365,3,-90.74560230699852,32.38167214468248,226.51770619509298,271.92918370638387,46.076793297797416,123.127274451681,26.248328193965666,0.23134128966491027,0.09767614798685556,1.9913972306962324,0.7861565594981622,0.0,0.09230246633320621,2821.5217101445187,316222.20901794697,51081.29434059961,1.653643734421729
Moxifloxacin_x_Duloxetine_synth4100,2,-90.74749950810323,32.30240997768337,196.95067741945223,238.76258257562233,41.71915008752042,123.0499094857866,9.33425143941112,0.36417574167785766,0.06557710746553339,1.452231994559111,2.7211919271252216,0.0,0.2576177260239651,100931.19116807872,771937.5713544141,132462.84417677746,0.500812728753548
Diltiazem _x_Diazepam_synth4186,1,-90.74925204645092,32.29245424034715,188.75998109953355,230.49719733793532,40.755383620827615,123.04170628679807,0.22458938916380222,0.40565419572686545,1.951783965572745,3.4505826995707563,0.04328633934774428,0.0,0.940713995031929,1350474.8248021617,406435.7657628643,144064.5645264697,-0.7467119480717201
Raltegravir_x_Alvimopan_synth708,1,-90.74885990676509,32.24854249849671,192.46144294063365,232.30123040101867,40.75674606492312,122.9974024052618,0.0,0.4476030870740947,0.26125386147694635,1.1776294047752398,7.498357509819275,0.0,0.1370208402619918,29243132.53488787,3429406.2467828263,79584.93926729039,-1.7479989806610936
Duloxetine_x_Saquinavir_synth2920,2,-90.7484695997019,32.37851511429905,194.93812176069665,236.91348507203736,41.63403108963648,123.12698471400095,4.212441340664879,0.016866383855257294,1.039945466436996,2.9066852263866134,0.12207548922310524,0.0,0.0241127176722254,269615.8264526256,762454.7125180619,467620.4278957019,0.34530838228754046
Tedisamil_x_Lopinavir_synth4953,4,-90.74780311730443,32.37683714837845,199.01065193153218,239.68706623655072,42.066551853541284,123.12464026568287,7.476893229671571,0.046340045996803504,0.0008485558144057458,2.3841817033360715,0.0,0.109367851752347,0.3256545661300266,22416.821518028108,624746.3155749617,1204638857.4301217,3.087706251729383
Mitoxantrone_x_Propranolol_synth4293,2,-90.74846142293731,32.39533967451584,195.48994839908698,235.9782376960954,41.43552339543706,123.14380109745315,3.984593497496582,0.4922753160349489,0.0,4.636957653366425,0.1694152100338119,0.038618792853956876,0.21697851176725988,23548.056695213327,282549.5150191456,280335.75310756406,1.0774314552274002
Sotalol_x_Procainamide_synth444,2,-90.74761762206982,31.95506073590559,203.4138349399096,246.97780602439605,43.10347142399513,122.70267835797542,13.616972816288989,2.124528535074012,0.0,10.60769083639271,1.2393981952751425,0.05524905707001734,0.46581696308397424,5914.674229646782,56371.14807178554,9482.482369952539,0.5920586324941756
Desvenlafaxine_x_Sparfloxacin_synth1259,3,-90.74778502693971,32.29746578081094,195.8223183872772,238.52574254053022,41.67060517780492,123.04525080775065,4.808863778506843,0.4121062264937015,0.2038871385036467,0.786271612071979,0.0,0.006004559817657314,0.14669811531699437,2539078.399029459,123085.3731435104,83701859102.09323,1.6017946646279988
Amitriptyline _x_Alvimopan_synth2604,1,-90.74765378447931,32.43552157073459,191.29334528889729,232.5293612944941,40.8875762236368,123.1831753552139,0.031023526667017458,0.23574044783956666,0.8400881123352515,0.5299575169916537,6.6694366747537535,0.0,4.473044068884414,296596.89938550274,2914488.673624619,1028163.8302766912,0.7661457402177008
Desvenlafaxine_x_Disopyramide_synth2415,3,-90.74741170744772,32.111267653982445,197.57389820345992,238.87363426418645,41.82200955314746,122.85867936143018,3.719862006484747,1.755057449220442,0.0,0.04409484481713157,4.353730600356839,0.0032904716116082195,0.0006370229672416211,4693082.874758662,58252.527940387474,6157303.625132988,-0.8941055501343551
Darifenacin_x_Halofantrine_synth59,3,-90.74690293336047,32.41135440741171,226.62715612050408,274.8439530269523,46.169363717003634,123.15825734077218,16.249407170192132,0.06648300118716624,0.0,5.857811301525262,0.0,0.004899073777217832,0.17735844253811153,184596.22057446174,3362051.0152450074,656210248.6678934,2.4056008489550322
Nifedipine_x_Phenytoin_synth127,1,-90.75694357161007,31.200395011443618,173.33520895071524,218.84293715104553,44.02483410638469,121.95733858305368,1.5250603126737885,4.885650401582142,0.08529251774519389,29.04135822414059,1.135043357960026,0.0,0.35898928618141424,81176.88108465189,2295525.194010407,5404.556231230462,0.13738869052903735
Donepezil_x_Propranolol_synth339,2,-90.74806908272136,32.32407809075276,192.18037398872977,232.71128491496512,40.87361190965934,123.07214717347412,1.135958989659581,0.4389206998236937,0.6242043462837154,0.0,0.17783453479407457,0.03683067482740202,0.014827896212946518,402439.9680742924,255726.4594005905,1978908.7382150383,0.2473996101074749
Eltrombopag_x_Azithromycin_synth3833,4,-90.74561192955564,32.48511164709863,217.30870198957757,261.06326449004746,44.484169239174214,123.23072357665427,19.1759203535903,0.03922660689084484,0.016176906774075146,0.0,0.0,0.0,1.8753861952554336,4500.98827204729,8706871.797713932,95123043905.15361,5.3057660631492904
Azithromycin_x_Vandetanib_synth4366,4,-90.74560374985666,32.51281538546612,216.9999864154346,262.5190177564887,44.54608164634461,123.25841913532278,20.144853711643417,0.0,0.008567154288403812,0.050944551126263025,0.524366101685443,0.016585674888540076,7.523614342736863,5989.362925451779,98618960105.78883,104034290002.28392,7.22818783323461
Ajmaline_x_Ondansetron_synth3699,3,-90.7456647467352,32.1071850705936,228.70473541538118,273.3857462173698,46.07675113563837,122.8528498173288,24.986206724638677,1.4756993154552724,0.22688265636526217,2.151374137793316,0.2628381957060001,0.0010989224322831578,3.818841868870263,3234.271171991842,258729.00712117495,44081.15950642709,1.518772635983501
Raltegravir_x_Amitriptyline _synth1087,1,-90.74811518583232,32.188015918686425,191.9602857792601,232.4783615600194,40.72564596099239,122.93613110451875,0.17269490373537455,1.5679725905757635,4.95355844991093,2.485535032996605,16.98265850170496,0.0,2.2548436786719583,340546.86242910166,105124.9120229253,54934.235345969384,-0.651402518783732
Loratadine_x_Chloroquine_synth272,4,-90.7467504574957,32.40586148656702,207.11149134480374,250.64842773531367,43.439654856836235,123.15261194406271,19.72393954986889,0.11411936334132794,0.08054364045999805,0.03519032771726015,0.5247215390044848,3.5773008118464698,0.02732063008507197,91748.42433496502,133703917.57957223,3294692292.4776874,3.8593808816694075
Azithromycin_x_Chlorpheniramine_synth2422,4,-90.74707605212383,32.48793322311181,199.3997719261653,241.36827825201576,42.024930914322816,123.23500927523564,1.7083786032531998,0.004447305500416386,0.0,0.0,0.0,0.04184122788126565,4.276276238972154,39155.083194833256,94818308580.44933,91504288808.44463,6.3763786758339895
Famotidine _x_Chlorpheniramine_synth4965,4,-90.74800237667036,32.42723393975782,192.2260542385363,233.39264235717894,40.71128754362344,123.17523631642817,0.5302811719531468,7.46423711102813e-06,0.0,0.09602106055747095,0.3262215893375693,0.0,0.0,2994377.506915985,98130819328.45927,101958280603.7929,4.523807412189481
Tadalafil_x_Sotalol_synth1636,2,-90.74750125398536,32.30669582351034,194.43034633396704,236.02189481542501,41.48686277710609,123.0541970774957,3.351460682302143,0.34553346390757694,0.24507289548134134,2.147452576494702,1.5400120462800984,0.19233374022550226,0.0,1730241.3934401078,169869.71954691169,144895.55104681686,-1.0425211873377456
Cilostazol_x_Clozapine_synth1157,3,-90.74674799012291,32.39423885479044,212.32533366153245,256.63926075510756,43.70149295387667,123.14098684491336,4.794935640495457,0.16521679770376563,0.0,0.9428115329922886,0.0,0.0,0.0,37973.8052193307,496509.5737300023,163963.3227976586,0.8758530505475968
Methadone_x_Ajmaline_synth4843,3,-90.74629270084792,32.24394771955004,214.12252803024597,257.73480313297677,43.862280054985,122.99024042039795,11.159486593767005,0.7858690664932119,0.05711564059223262,1.5086135796156597,0.050866784921873125,0.005285652017998551,1.5577452986737588,6580.014561946194,87079.43148380621,114210.79022074015,1.18058450597171
Halofantrine_x_Cisapride _synth1274,3,-90.7455913711119,32.44516958530917,249.9660572846555,298.55198470593285,49.7576641147889,123.19076095642107,28.177702391806307,0.03175240498197383,0.14364791607986724,5.23262686372655,0.0,0.056540019387278644,6.849128474600346,1498.6003612120785,2160424.427031949,24922.477570793373,2.189879313483466
Pentobarbital_x_Ribavirin_synth4458,1,-90.74835826002902,32.353450955586986,193.50250701071627,233.4469425342697,41.03141818754605,123.10180921561602,0.15773437241327168,0.3634808739341523,0.19797597711265078,1.388818115361187,0.1634651646506654,0.0,0.04055821961496827,1083858.6737258858,500685.96249354974,190200.0309251533,-0.5455846581256472
